sentinal	temp	gx	gy	gz	ax	ay	az	footer
-15245	-130	91	109	-2576	240	16672	-16073	167	304	114	-5232	-4000	15072	-16541	-210	145	65	-208	-1344	-16160	-16297	315	210	108	-1824	-4224	15856
-15216	-133	91	127	-2640	256	16656	-16080	175	310	116	-5104	-3968	15120	-16541	-213	139	62	-288	-1296	-16224	-16295	324	216	120	-1856	-4192	15824
-15243	-131	91	119	-2592	224	16704	-16056	162	307	117	-5216	-4000	15056	-16533	-221	135	63	-240	-1232	-16112	-16286	324	210	120	-1920	-4176	15856
-15235	-134	88	117	-2544	224	16640	-16085	168	305	109	-5136	-4032	15040	-16531	-208	139	56	-272	-1248	-16208	-16305	320	209	119	-1808	-4304	15840
-15231	-128	92	118	-2608	224	16720	-16082	170	313	105	-5088	-3952	15104	-16541	-204	135	68	-320	-1312	-16000	-16282	318	210	114	-1872	-4160	15984
-15215	-132	89	120	-2560	256	16768	-16056	166	326	109	-5184	-4032	15104	-16547	-214	139	64	-256	-1296	-16176	-16297	315	206	114	-1808	-4144	15808
-15229	-135	94	120	-2512	240	16656	-16058	172	312	113	-5232	-4048	15072	-16543	-211	136	69	-272	-1312	-16176	-16292	317	205	117	-1792	-4160	15872
-15215	-136	88	126	-2560	192	16640	-16077	165	313	107	-5072	-4000	15056	-16560	-208	151	65	-240	-1232	-16128	-16279	316	206	117	-1856	-4192	15872
-15231	-129	93	118	-2544	288	16784	-16080	172	313	109	-5168	-3920	15104	-16555	-216	141	70	-208	-1280	-16208	-16298	327	207	117	-1792	-4272	16000
-15243	-130	89	124	-2608	176	16656	-16078	172	319	121	-5184	-4032	15152	-16531	-217	133	63	-288	-1328	-16128	-16302	323	208	116	-1808	-4128	15808
-15228	-127	92	125	-2656	256	16640	-16062	162	309	116	-5136	-4000	15104	-16520	-205	138	69	-192	-1312	-16208	-16295	319	212	121	-1824	-4128	15888
-15237	-123	88	116	-2528	224	16480	-16048	170	308	112	-5232	-4032	15152	-16534	-206	135	65	-208	-1408	-16112	-16305	322	218	121	-1760	-4304	15856
-15242	-125	88	128	-2592	240	16640	-16062	172	315	111	-5152	-3936	15120	-16541	-207	139	68	-176	-1232	-16080	-16288	323	215	122	-1824	-4176	15792
-15217	-135	95	118	-2544	256	16656	-16051	167	304	116	-5248	-4048	15024	-16542	-207	141	67	-224	-1360	-16000	-16302	318	212	117	-1824	-4160	15888
-15216	-137	88	119	-2592	176	16640	-16051	167	303	106	-5200	-3936	15088	-16538	-206	134	63	-256	-1232	-16192	-16299	325	216	111	-1840	-4224	15856
-15234	-131	86	109	-2640	160	16656	-16077	165	316	113	-5232	-4064	14992	-16543	-206	139	71	-192	-1296	-16192	-16307	331	212	117	-1840	-4192	15904
-15220	-128	79	116	-2592	288	16592	-16045	172	317	115	-5168	-4032	15200	-16541	-208	138	60	-160	-1280	-16112	-16269	322	215	118	-1840	-4160	15856
-15207	-126	83	115	-2592	224	16560	-16046	172	322	118	-5168	-3952	15056	-16570	-214	139	63	-288	-1328	-16128	-16280	317	208	120	-1840	-4192	15824
-15238	-133	93	126	-2560	240	16736	-16059	170	318	109	-5168	-4096	15120	-16543	-213	142	62	-272	-1296	-16176	-16289	320	210	122	-1840	-4240	15824
-15213	-134	91	123	-2512	224	16640	-16062	172	311	109	-5248	-3936	15280	-16543	-206	132	68	-208	-1312	-16288	-16285	317	214	118	-1856	-4208	16032
-15228	-139	87	125	-2544	256	16528	-16060	170	318	104	-5200	-4016	15184	-16549	-211	136	64	-240	-1280	-16160	-16276	327	207	118	-1904	-4144	15952
-15233	-126	98	121	-2608	192	16608	-16095	168	315	114	-5184	-4000	15088	-16546	-211	144	74	-224	-1296	-16176	-16298	317	206	120	-1808	-4240	15824
-15233	-129	95	114	-2528	256	16544	-16056	168	314	109	-5216	-3856	15072	-16539	-211	132	67	-272	-1248	-16096	-16270	319	205	118	-1904	-4048	15888
-15222	-126	85	128	-2592	320	16640	-16076	166	300	110	-5136	-4032	15120	-16504	-215	131	65	-240	-1264	-16112	-16298	318	211	115	-1872	-4048	15824
-15241	-133	96	121	-2592	128	16768	-16073	176	304	121	-5136	-4000	15008	-16535	-210	146	65	-272	-1296	-16192	-16287	313	203	116	-1904	-4176	15952
-15218	-135	94	118	-2624	192	16640	-16085	168	315	113	-5120	-4016	15136	-16518	-216	139	64	-256	-1296	-16096	-16290	320	211	113	-1872	-4208	15920
-15224	-136	84	117	-2592	240	16704	-16079	176	300	110	-5216	-3952	15024	-16538	-211	140	75	-256	-1296	-16256	-16296	324	214	121	-1808	-4208	15952
-15230	-131	91	124	-2592	208	16752	-16056	174	312	111	-5168	-3920	14992	-16521	-219	143	63	-176	-1248	-16304	-16278	324	205	118	-1872	-4176	15888
-15220	-131	96	119	-2544	224	16512	-16044	168	310	122	-5216	-3984	15056	-16509	-214	147	63	-224	-1248	-16128	-16258	321	204	122	-1840	-4256	15952
-15222	-130	94	123	-2512	256	16768	-16067	165	314	121	-5200	-3936	15104	-16527	-215	130	66	-288	-1264	-16144	-16286	319	211	119	-1824	-4272	15824
-15240	-127	91	118	-2592	208	16592	-16050	169	316	102	-5232	-3936	15168	-16548	-218	136	67	-208	-1232	-16112	-16285	325	211	121	-1824	-4176	15872
-15230	-132	97	120	-2592	208	16528	-16042	166	316	114	-5168	-3952	15120	-16540	-207	136	66	-336	-1280	-16224	-16290	316	212	117	-1856	-4240	15808
-15227	-132	86	115	-2576	208	16592	-16069	177	321	106	-5072	-3920	15104	-16534	-215	136	65	-224	-1312	-16224	-16293	329	208	117	-1952	-4160	15840
-15226	-130	92	126	-2640	208	16656	-16048	172	313	115	-5184	-4000	15216	-16543	-211	147	68	-272	-1248	-16144	-16307	325	208	116	-1904	-4192	15824
-15222	-128	88	115	-2608	128	16688	-16056	165	329	116	-5104	-3984	15024	-16539	-211	137	64	-288	-1408	-16272	-16291	318	202	115	-1808	-4176	15856
-15245	-132	88	123	-2592	240	16688	-16086	174	328	117	-5216	-3968	15184	-16550	-200	139	67	-288	-1328	-16144	-16284	320	203	116	-1744	-4192	15840
-15238	-132	93	115	-2592	224	16528	-16074	170	324	110	-5216	-3984	15136	-16545	-207	139	70	-224	-1328	-16144	-16303	320	215	113	-1904	-4272	16080
-15230	-132	86	116	-2592	336	16528	-16053	165	301	118	-5168	-3984	15120	-16546	-205	131	61	-224	-1344	-16176	-16289	320	206	122	-1824	-4192	15920
-15215	-134	87	117	-2576	240	16688	-16044	161	292	113	-5088	-3952	14992	-16547	-212	131	65	-272	-1296	-16128	-16288	330	209	114	-1760	-4176	15872
-15209	-133	95	116	-2528	160	16640	-16059	172	316	111	-5216	-4032	15104	-16542	-214	143	67	-320	-1312	-16272	-16300	317	208	120	-1872	-4192	16016
-15216	-132	90	119	-2640	192	16640	-16046	165	320	114	-5200	-3984	15120	-16497	-210	140	64	-240	-1312	-16256	-16300	326	210	120	-1904	-4128	15984
-15230	-136	102	118	-2512	176	16688	-16049	165	308	115	-5200	-3936	15168	-16520	-209	137	63	-208	-1344	-16048	-16294	326	217	117	-1840	-4160	15888
-15227	-134	92	117	-2576	224	16688	-16064	169	317	107	-5136	-3984	15072	-16540	-216	136	68	-176	-1392	-16304	-16302	314	216	118	-1840	-4208	15952
-15216	-136	90	120	-2608	256	16688	-16082	170	309	112	-5216	-3952	15056	-16556	-212	144	61	-224	-1376	-16256	-16299	318	208	110	-1808	-4256	15888
-15215	-135	91	122	-2608	272	16736	-16073	169	312	119	-5216	-4016	15120	-16530	-206	144	64	-256	-1328	-16224	-16288	325	212	111	-1888	-4160	15776
-15213	-128	89	117	-2528	288	16656	-16049	171	308	119	-5200	-4000	15024	-16539	-211	132	61	-304	-1296	-16176	-16311	322	210	117	-1824	-4176	15952
-15204	-134	79	125	-2592	240	16560	-16079	168	303	114	-5200	-3920	15024	-16541	-205	139	71	-224	-1280	-16192	-16292	324	212	109	-1872	-4240	16000
-15232	-129	89	114	-2544	224	16688	-16081	162	311	111	-5136	-4064	15120	-16538	-211	138	67	-160	-1296	-16112	-16300	321	208	112	-1776	-4160	15872
-15227	-129	84	109	-2496	336	16640	-16068	163	318	110	-5088	-3936	15168	-16537	-214	139	63	-272	-1328	-16256	-16290	314	219	118	-1856	-4208	15872
-15239	-125	89	127	-2672	192	16704	-16082	172	316	104	-5168	-4000	15104	-16522	-213	138	71	-256	-1296	-16032	-16294	325	212	120	-1920	-4192	15840
-15222	-129	87	118	-2576	176	16640	-16072	169	323	118	-5232	-4016	15104	-16521	-215	137	67	-224	-1344	-16272	-16296	322	202	118	-1904	-4192	15936
-15234	-129	94	117	-2544	256	16592	-16058	180	315	111	-5152	-4032	15040	-16539	-209	134	68	-288	-1296	-16176	-16293	320	215	112	-1808	-4176	15952
-15237	-133	90	112	-2528	256	16656	-16082	164	319	115	-5120	-3984	15168	-16539	-212	136	64	-272	-1232	-16176	-16294	325	218	112	-1744	-4192	15888
-15227	-132	94	124	-2592	160	16576	-16061	172	322	110	-5200	-3984	15088	-16551	-210	127	56	-224	-1168	-16160	-16275	329	217	119	-1872	-4176	15792
-15208	-134	91	122	-2528	256	16656	-16072	167	315	112	-5168	-4016	15232	-16545	-210	143	56	-256	-1264	-16304	-16287	316	213	114	-1776	-4272	15904
-15228	-134	86	119	-2576	144	16544	-16069	172	313	116	-5216	-3968	15104	-16549	-218	145	67	-272	-1312	-16128	-16293	318	209	113	-1840	-4128	15872
-15232	-138	84	118	-2608	256	16704	-16060	173	316	114	-5200	-3920	15216	-16565	-208	141	61	-304	-1360	-16144	-16287	324	209	121	-1936	-4160	15936
-15239	-137	92	124	-2672	240	16640	-16072	165	323	119	-5200	-3984	15104	-16538	-210	136	64	-272	-1312	-16272	-16286	323	209	114	-1840	-4224	15824
-15238	-132	93	119	-2592	256	16672	-16063	172	321	109	-5264	-3952	15072	-16532	-210	131	68	-272	-1280	-16160	-16302	324	206	113	-1840	-4208	15824
-15229	-137	99	120	-2656	240	16416	-16045	169	317	112	-5200	-3968	15104	-16512	-208	137	70	-240	-1296	-16304	-16294	323	212	119	-1824	-4192	16016
-15221	-137	88	127	-2608	176	16752	-16066	167	319	113	-5184	-3888	15088	-16555	-206	133	60	-240	-1280	-16272	-16294	322	213	114	-1904	-4112	15936
-15218	-130	89	108	-2560	256	16528	-16070	167	313	112	-5136	-3920	15040	-16515	-215	129	61	-256	-1248	-16144	-16291	312	213	123	-1888	-4208	15984
-15226	-132	93	119	-2560	256	16720	-16069	169	324	115	-5104	-3936	15120	-16530	-211	134	57	-192	-1344	-16176	-16281	322	210	115	-1744	-4128	16032
-15231	-134	100	117	-2544	256	16656	-16065	170	324	118	-5200	-4048	15200	-16549	-209	132	58	-208	-1232	-16272	-16287	317	214	116	-1808	-4160	15984
-15237	-129	93	120	-2560	176	16656	-16059	175	323	122	-5200	-3936	15104	-16576	-214	141	64	-224	-1328	-16224	-16292	324	213	115	-1840	-4224	15888
-15231	-130	92	124	-2608	256	16560	-16070	168	319	117	-5136	-4064	15104	-16539	-203	133	67	-288	-1360	-16208	-16303	326	210	117	-1840	-4176	15808
-15244	-124	88	122	-2480	192	16640	-16081	170	320	117	-5152	-4064	15120	-16541	-213	140	66	-224	-1312	-16224	-16244	327	211	112	-1936	-4256	15936
-15218	-136	91	135	-2544	272	16704	-16083	167	316	110	-5104	-3968	15152	-16534	-215	139	65	-240	-1312	-16112	-16282	323	213	114	-1840	-4160	15792
-15224	-128	85	118	-2496	192	16512	-16073	165	308	108	-5184	-3936	15152	-16518	-206	132	63	-336	-1312	-16224	-16290	326	215	118	-1968	-4176	16096
-15219	-130	86	119	-2576	320	16704	-16074	169	309	115	-5200	-3952	15184	-16529	-210	141	70	-144	-1232	-16128	-16284	312	215	118	-1856	-4176	15952
-15216	-129	92	116	-2592	256	16624	-16060	162	322	113	-5136	-4016	15152	-16518	-212	143	60	-240	-1424	-16256	-16306	320	205	117	-1840	-4064	15856
-15243	-132	88	121	-2512	272	16560	-16060	162	323	108	-5216	-3968	15168	-16535	-207	135	66	-288	-1264	-16176	-16303	318	205	118	-1904	-4192	15920
-15239	-123	86	118	-2560	256	16512	-16053	159	318	118	-5168	-4016	15200	-16533	-202	142	64	-224	-1344	-16208	-16298	313	214	112	-1824	-4192	15808
-15223	-133	91	116	-2528	176	16640	-16065	173	312	115	-5152	-3936	15152	-16540	-207	128	66	-272	-1312	-16272	-16295	323	213	113	-1920	-4144	15888
-15234	-134	93	109	-2544	208	16656	-16067	171	318	119	-5200	-3920	15120	-16529	-212	140	61	-256	-1232	-16176	-16296	316	208	122	-1856	-4176	15696
-15247	-137	98	116	-2528	176	16592	-16050	169	317	116	-5232	-4016	15120	-16511	-206	137	64	-256	-1344	-16144	-16298	324	207	119	-1824	-4176	15920
-15231	-129	83	123	-2592	320	16672	-16066	177	315	117	-5136	-3872	15120	-16545	-208	141	69	-256	-1296	-16160	-16294	326	206	118	-1760	-4256	15904
-15242	-129	87	115	-2576	256	16576	-16067	165	333	107	-5152	-4016	15184	-16522	-209	137	60	-288	-1376	-16208	-16282	326	204	117	-1872	-4176	15856
-15259	-128	96	120	-2624	224	16640	-16056	168	321	114	-5248	-3936	15120	-16522	-211	134	68	-224	-1280	-16112	-16266	330	209	113	-1760	-4272	15856
-15238	-132	89	120	-2560	224	16560	-16064	166	307	116	-5184	-3952	15120	-16509	-199	145	65	-272	-1232	-16240	-16296	324	218	121	-1712	-4256	15904
-15215	-132	81	116	-2640	224	16640	-16066	169	325	114	-5168	-4064	15168	-16534	-206	142	69	-224	-1264	-16096	-16287	321	217	113	-1776	-4208	16048
-15244	-130	90	119	-2544	288	16688	-16076	170	314	113	-5072	-3984	15184	-16547	-205	137	67	-304	-1344	-16128	-16292	330	213	116	-1824	-4160	15728
-15223	-127	93	118	-2608	272	16528	-16053	169	320	115	-5152	-3952	15040	-16531	-215	138	67	-224	-1232	-16208	-16296	316	221	115	-1776	-4144	16032
-15198	-133	87	125	-2576	256	16576	-16062	168	320	116	-5184	-4064	15056	-16539	-209	132	67	-336	-1360	-16208	-16276	317	215	120	-1888	-4176	15936
-15231	-135	90	125	-2656	256	16640	-16056	170	330	115	-5088	-3920	15024	-16538	-212	132	66	-224	-1248	-16240	-16270	330	202	110	-1872	-4144	15856
-15225	-139	92	123	-2624	240	16704	-16060	172	324	107	-5264	-3984	14992	-16536	-216	140	70	-160	-1200	-16112	-16284	318	211	118	-1760	-4160	16016
-15243	-136	96	127	-2528	240	16608	-16066	173	313	116	-5168	-3984	15056	-16542	-210	134	69	-256	-1232	-16224	-16282	320	212	118	-1840	-4048	15952
-15223	-135	95	121	-2640	224	16528	-16059	171	324	120	-5216	-4000	15136	-16561	-212	139	71	-288	-1328	-16368	-16294	321	212	114	-1856	-4160	15872
-15216	-132	88	122	-2576	160	16688	-16074	172	315	110	-5200	-3904	15072	-16563	-211	130	69	-272	-1312	-16304	-16286	318	206	112	-1824	-4112	16000
-15226	-134	92	120	-2736	256	16592	-16062	169	313	109	-5216	-4000	15120	-16551	-219	139	62	-272	-1248	-16112	-16300	327	213	121	-1872	-4112	15984
-15204	-132	87	120	-2592	144	16720	-16063	171	323	117	-5248	-3920	15168	-16525	-208	140	70	-256	-1312	-16224	-16294	324	212	115	-1872	-4112	15792
-15222	-136	96	127	-2624	256	16576	-16070	169	315	115	-5184	-3952	15040	-16548	-209	132	64	-256	-1328	-16080	-16288	314	211	113	-1888	-4176	15920
-15227	-129	91	118	-2576	304	16576	-16086	173	320	114	-5152	-4064	15184	-16532	-209	137	65	-320	-1264	-16224	-16281	320	212	115	-1824	-4176	15824
-15197	-132	87	118	-2592	240	16656	-16054	168	321	106	-5136	-3952	15104	-16535	-201	143	63	-256	-1296	-16144	-16289	323	208	114	-1840	-4144	15872
-15240	-136	89	124	-2560	304	16704	-16079	167	321	114	-5216	-4048	15152	-16556	-207	136	68	-304	-1360	-16176	-16280	324	214	116	-1856	-4112	15824
-15232	-132	88	121	-2592	176	16624	-16059	168	328	117	-5184	-4016	15104	-16561	-215	135	64	-224	-1312	-16208	-16282	324	210	120	-1888	-4160	15888
-15204	-120	87	119	-2576	224	16640	-16081	164	325	116	-5168	-3920	15168	-16544	-211	141	64	-192	-1280	-16176	-16308	320	208	111	-1904	-4192	15904
-15233	-133	99	117	-2640	208	16688	-16068	169	324	112	-5184	-4064	15024	-16537	-217	139	72	-304	-1328	-16160	-16291	332	213	114	-1808	-4176	15872
-15220	-132	94	124	-2608	208	16576	-16058	176	324	113	-5200	-3968	15040	-16542	-216	146	71	-256	-1184	-16080	-16283	318	215	113	-1696	-4096	15936
-15240	-132	97	114	-2528	240	16640	-16061	169	312	117	-5200	-4000	15056	-16526	-217	126	67	-272	-1248	-16256	-16289	329	206	118	-1840	-4160	15888
-15239	-128	91	121	-2656	256	16560	-16066	169	309	109	-5184	-4000	15120	-16532	-209	128	69	-224	-1248	-16256	-16296	314	208	117	-1808	-4128	15696
-15233	-130	90	112	-2704	288	16672	-16074	175	315	104	-5152	-3984	15120	-16554	-219	129	64	-272	-1248	-16128	-16300	326	210	117	-1872	-4080	15888
-15224	-134	93	117	-2544	240	16656	-16075	171	316	122	-5216	-3984	15120	-16542	-214	141	67	-240	-1248	-16192	-16265	319	209	113	-1744	-4224	15872
-15232	-135	82	123	-2560	256	16784	-16078	173	312	112	-5168	-4032	15024	-16529	-212	138	60	-240	-1312	-16160	-16299	317	206	115	-1872	-4176	15920
-15239	-136	82	117	-2656	176	16640	-16067	169	307	116	-5168	-4032	15168	-16522	-211	138	62	-272	-1280	-16272	-16293	325	212	115	-1776	-4176	15920
-15236	-128	86	112	-2656	256	16656	-16066	171	306	117	-5200	-3920	15024	-16528	-208	143	69	-224	-1280	-16192	-16288	324	214	113	-1808	-4208	15920
-15245	-136	87	120	-2560	336	16656	-16046	174	306	115	-5168	-3968	15184	-16544	-205	145	58	-336	-1312	-16112	-16281	321	215	107	-1808	-4128	15840
-15218	-127	92	113	-2640	352	16544	-16057	160	315	117	-5216	-3952	15024	-16539	-207	140	69	-256	-1312	-16160	-16288	323	210	115	-1840	-4176	15984
-15220	-129	83	119	-2560	256	16464	-16064	167	320	119	-5200	-3952	15152	-16539	-211	138	65	-176	-1296	-16224	-16298	321	210	122	-1824	-4128	15936
-15218	-132	86	120	-2624	208	16640	-16064	170	319	118	-5184	-3968	15056	-16527	-206	142	76	-336	-1296	-16224	-16280	324	205	117	-1776	-4192	15952
-15232	-131	97	122	-2544	160	16560	-16064	163	332	112	-5136	-3968	15296	-16542	-213	140	68	-208	-1328	-16256	-16277	327	201	117	-1824	-4176	15904
-15236	-125	91	119	-2640	256	16688	-16073	170	308	108	-5200	-3936	15120	-16544	-203	134	70	-336	-1312	-16160	-16298	315	218	117	-1776	-4160	15920
-15220	-132	102	122	-2496	240	16704	-16069	167	315	110	-5248	-3920	15152	-16518	-216	135	62	-272	-1280	-16224	-16278	318	211	122	-1760	-4144	15984
-15211	-135	91	127	-2544	224	16640	-16061	166	322	106	-5152	-3936	15120	-16537	-201	135	71	-224	-1328	-16144	-16294	318	210	118	-1952	-4176	15904
-15240	-133	92	117	-2592	288	16608	-16055	173	323	111	-5136	-3936	14976	-16565	-212	139	66	-192	-1280	-16240	-16310	321	211	119	-1888	-4240	15792
-15247	-132	86	122	-2624	208	16736	-16040	172	318	104	-5152	-4000	15088	-16550	-214	138	72	-320	-1264	-16112	-16278	326	216	114	-1936	-4224	15984
-15239	-141	86	121	-2560	224	16624	-16047	172	306	107	-5216	-3952	15040	-16550	-211	141	66	-256	-1264	-16144	-16288	319	218	120	-1776	-4112	15952
-15233	-135	93	120	-2576	272	16592	-16060	168	319	106	-5088	-4000	15056	-16542	-214	139	66	-208	-1360	-16160	-16280	324	209	116	-1840	-4224	15888
-15237	-132	94	117	-2576	144	16720	-16064	170	327	110	-5168	-4048	15184	-16511	-213	133	61	-208	-1296	-16144	-16285	319	215	119	-1856	-4240	15952
-15235	-125	96	127	-2640	144	16688	-16063	166	321	115	-5168	-3968	15216	-16538	-206	139	61	-256	-1264	-16112	-16282	323	217	113	-1936	-4112	15824
-15240	-126	88	123	-2592	240	16640	-16055	173	324	115	-5264	-3952	14944	-16527	-204	139	66	-288	-1344	-16048	-16294	320	211	111	-1888	-4144	16016
-15242	-137	92	127	-2560	240	16640	-16058	176	318	116	-5232	-3936	15056	-16548	-209	139	71	-272	-1376	-16192	-16291	322	207	113	-1824	-4176	15824
-15228	-134	82	117	-2576	256	16656	-16071	165	318	102	-5152	-3984	15056	-16528	-214	138	67	-272	-1328	-16176	-16292	318	209	108	-1856	-4160	15920
-15225	-134	87	120	-2528	144	16704	-16082	167	321	114	-5248	-3968	15184	-16538	-207	129	65	-176	-1264	-16208	-16300	322	217	122	-1872	-4192	15952
-15222	-132	86	113	-2560	112	16672	-16061	172	325	113	-5280	-3936	15104	-16553	-210	143	71	-320	-1328	-16224	-16288	317	214	108	-1872	-4208	15872
-15219	-124	88	114	-2608	224	16656	-16047	171	327	107	-5136	-3968	15168	-16553	-205	143	65	-288	-1280	-16160	-16283	313	210	123	-1888	-4208	15936
-15209	-135	96	126	-2608	272	16752	-16071	170	324	115	-5200	-3920	15264	-16539	-211	136	65	-256	-1296	-16128	-16307	317	212	112	-1808	-4224	15936
-15212	-130	94	122	-2576	256	16656	-16081	168	314	108	-5216	-4000	15200	-16539	-210	135	65	-272	-1248	-16112	-16288	320	209	116	-1744	-4176	15904
-15225	-135	101	127	-2480	272	16640	-16052	171	320	119	-5136	-4064	15056	-16551	-212	132	65	-352	-1344	-16256	-16289	323	213	117	-1888	-4224	15872
-15216	-130	88	125	-2624	240	16576	-16069	178	323	108	-5136	-3920	15184	-16543	-202	136	63	-224	-1344	-16048	-16284	334	213	114	-1776	-4240	16016
-15210	-127	85	115	-2592	304	16480	-16079	170	321	111	-5184	-4048	15120	-16535	-210	137	64	-240	-1360	-16032	-16283	320	208	115	-1840	-4128	15984
-15222	-127	92	119	-2512	192	16672	-16063	170	323	109	-5200	-4096	15088	-16546	-208	142	65	-320	-1232	-16176	-16287	314	213	111	-1872	-4144	15744
-15240	-125	93	114	-2640	256	16640	-16045	166	324	116	-5184	-3952	15056	-16556	-208	143	66	-400	-1296	-16176	-16298	313	212	121	-1824	-4192	15824
-15233	-131	93	119	-2560	272	16640	-16084	172	324	102	-5184	-3984	14960	-16539	-212	142	69	-224	-1312	-16096	-16287	320	202	114	-1728	-4176	15952
-15234	-132	96	117	-2592	240	16752	-16059	173	318	116	-5168	-4032	15120	-16547	-206	131	70	-256	-1296	-16048	-16280	320	203	120	-1792	-4192	15904
-15224	-128	94	125	-2640	256	16656	-16057	170	328	116	-5200	-3952	15024	-16529	-209	121	69	-208	-1312	-16176	-16274	316	210	115	-1904	-4144	15824
-15241	-130	99	116	-2640	192	16640	-16076	161	329	119	-5168	-3936	14976	-16555	-208	138	67	-224	-1328	-16272	-16286	317	215	119	-1888	-4128	16048
-15218	-127	91	121	-2560	240	16768	-16062	164	316	108	-5248	-3936	15104	-16553	-199	133	67	-256	-1248	-16128	-16278	325	212	117	-1888	-4160	15856
-15229	-127	86	104	-2512	384	16544	-16059	168	312	108	-5200	-4064	15120	-16530	-210	138	71	-256	-1296	-16176	-16301	325	217	113	-1808	-4144	15952
-15225	-129	90	119	-2576	144	16640	-16040	170	313	115	-5152	-4032	15120	-16518	-210	149	71	-224	-1232	-16160	-16284	316	210	118	-1808	-4144	15872
-15237	-126	94	124	-2576	208	16640	-16066	165	328	116	-5200	-3904	15120	-16561	-209	142	65	-240	-1344	-16176	-16291	308	211	123	-1840	-4192	15872
-15227	-129	91	117	-2592	256	16560	-16064	172	313	117	-5120	-4016	14992	-16561	-204	144	65	-256	-1248	-16080	-16278	328	215	116	-1776	-4240	15936
-15227	-132	95	119	-2576	224	16640	-16073	162	332	105	-5216	-4032	15216	-16522	-201	143	71	-272	-1360	-16272	-16273	323	210	113	-1856	-4224	15936
-15242	-133	86	118	-2576	208	16608	-16066	164	320	108	-5216	-3920	15056	-16581	-210	144	75	-240	-1232	-16096	-16294	322	206	113	-1824	-4224	15872
-15231	-136	86	115	-2592	144	16528	-16052	175	325	112	-5168	-4000	14976	-16549	-210	132	73	-288	-1344	-16224	-16277	319	205	112	-1824	-4192	15888
-15235	-131	98	119	-2592	272	16608	-16070	167	318	114	-5184	-4000	15104	-16539	-207	142	66	-224	-1296	-16176	-16293	324	210	114	-1840	-4224	15872
-15226	-131	84	125	-2512	144	16656	-16059	169	312	115	-5216	-4048	14960	-16507	-208	136	70	-320	-1296	-16064	-16287	327	208	121	-1808	-4144	15840
-15229	-136	87	125	-2560	208	16640	-16061	172	319	113	-5168	-3936	15152	-16523	-211	137	72	-288	-1312	-16192	-16281	315	208	121	-1872	-4192	15856
-15218	-129	89	115	-2656	256	16464	-16076	168	325	116	-5264	-4000	15024	-16537	-205	135	63	-288	-1312	-16112	-16288	322	213	111	-1856	-4144	15968
-15232	-131	93	123	-2576	112	16672	-16072	175	310	111	-5184	-3952	15104	-16549	-211	141	65	-256	-1312	-16128	-16283	322	219	110	-1824	-4192	15984
-15222	-130	92	127	-2576	240	16640	-16079	163	318	108	-5120	-3952	15056	-16558	-212	130	68	-208	-1264	-16016	-16279	324	206	110	-1904	-4160	15984
-15236	-128	92	120	-2528	256	16544	-16070	163	322	108	-5168	-3808	15056	-16570	-213	134	66	-272	-1312	-16240	-16315	316	203	103	-1856	-4304	15952
-15214	-130	84	119	-2592	272	16752	-16051	165	324	110	-5168	-4032	15024	-16523	-209	137	77	-240	-1296	-16160	-16295	322	210	108	-1728	-4256	15776
-15237	-126	95	123	-2560	176	16672	-16058	170	323	116	-5200	-3920	15136	-16530	-209	140	65	-208	-1280	-16000	-16260	318	210	115	-1808	-4208	15888
-15243	-134	93	126	-2544	352	16608	-16048	173	330	104	-5184	-3936	15152	-16539	-210	135	70	-256	-1376	-16128	-16287	323	222	120	-1840	-4176	15920
-15232	-133	87	126	-2656	240	16656	-16066	171	324	110	-5216	-3856	15104	-16540	-210	135	63	-224	-1312	-16256	-16287	320	213	119	-1920	-4192	15936
-15219	-123	92	119	-2576	240	16704	-16089	168	306	114	-5248	-3952	15024	-16530	-211	140	62	-272	-1296	-16256	-16303	316	204	116	-1856	-4208	15984
-15237	-136	93	125	-2576	256	16608	-16056	170	309	110	-5216	-3984	15120	-16542	-203	132	65	-352	-1328	-16224	-16264	321	213	112	-1904	-4192	15904
-15232	-131	86	123	-2576	256	16736	-16056	166	325	107	-5168	-3920	15152	-16534	-202	130	65	-176	-1360	-16272	-16284	325	207	118	-1792	-4256	15920
-15231	-137	87	124	-2576	128	16640	-16075	171	311	115	-5136	-3952	15120	-16521	-212	136	65	-208	-1280	-16176	-16282	327	211	114	-1872	-4240	15952
-15235	-133	93	121	-2592	256	16656	-16055	173	310	113	-5168	-3936	15152	-16529	-211	135	66	-288	-1232	-16144	-16283	325	208	117	-1888	-4192	15936
-15218	-129	88	120	-2576	144	16656	-16061	173	324	114	-5280	-4000	15072	-16531	-213	133	69	-272	-1264	-16240	-16291	326	212	112	-1808	-4256	15936
-15230	-132	91	111	-2496	304	16576	-16084	162	329	110	-5120	-3904	15040	-16541	-208	140	67	-288	-1248	-16176	-16295	322	208	117	-1872	-4160	15872
-15227	-126	99	123	-2656	208	16720	-16068	174	322	115	-5184	-3952	15136	-16533	-206	140	61	-208	-1328	-16224	-16287	318	210	118	-1840	-4224	15856
-15244	-130	91	116	-2576	304	16640	-16074	166	318	110	-5216	-4032	15120	-16546	-210	131	68	-272	-1344	-16240	-16292	325	214	113	-1920	-4144	15952
-15212	-125	85	114	-2512	272	16704	-16056	167	325	110	-5184	-3968	15104	-16531	-205	136	66	-288	-1232	-16080	-16278	320	216	115	-1872	-4160	15904
